Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2023-03-16,24.7,16.8,20.4,11.5,5.1,80.0,Light rain shower,5.0
2023-03-17,25.7,16.9,20.0,10.1,3.6,80.0,Moderate rain at times,6.0
2023-03-18,24.3,16.3,19.8,10.8,4.5,84.0,Light rain shower,5.0
2023-03-19,25.4,17.2,20.7,9.7,1.5,79.0,Light rain shower,6.0
2023-03-20,29.0,17.9,22.2,8.3,0.0,75.0,Mist,6.0
2023-03-21,37.0,20.1,26.9,7.2,0.0,63.0,Partly cloudy,9.0
2023-03-22,35.5,21.3,27.6,7.9,0.0,35.0,Sunny,9.0
2023-03-23,38.6,22.2,29.0,10.8,0.0,31.0,Partly cloudy,9.0
2023-03-24,39.9,23.3,29.3,12.6,0.2,32.0,Patchy rain possible,8.0
2023-03-25,29.2,22.1,24.9,10.4,1.3,71.0,Patchy rain possible,6.0
2023-03-26,27.7,18.6,22.7,10.8,3.0,76.0,Light rain shower,6.0
2023-03-27,21.6,16.4,19.8,8.6,3.0,85.0,Light rain shower,5.0
2023-03-28,20.8,14.8,17.9,7.9,2.4,84.0,Light rain shower,5.0
2023-03-29,25.7,15.4,19.5,7.9,6.8,77.0,Light rain shower,6.0
2023-03-30,25.3,18.8,21.1,10.1,1.3,79.0,Light rain shower,6.0
2023-03-31,29.5,16.6,21.4,10.4,0.2,77.0,Patchy rain possible,6.0
2023-04-01,30.9,18.1,22.7,11.2,0.2,72.0,Patchy rain possible,7.0
2023-04-02,33.5,19.4,23.9,11.2,1.7,75.0,Thundery outbreaks possible,7.0
2023-04-03,33.1,20.3,25.5,9.0,0.7,68.0,Patchy rain possible,7.0
2023-04-04,39.2,22.2,28.6,12.6,0.9,52.0,Patchy rain possible,8.0
2023-04-05,41.3,22.4,29.3,8.3,0.0,50.0,Sunny,10.0
2023-04-06,33.9,20.1,26.1,12.6,0.1,63.0,Partly cloudy,8.0
2023-04-07,24.2,17.0,21.1,10.1,1.3,80.0,Light rain shower,5.0
2023-04-08,21.3,14.9,17.7,5.8,0.4,85.0,Patchy rain possible,5.0
2023-04-09,20.7,15.3,18.1,6.8,0.1,86.0,Patchy rain possible,5.0
2023-04-10,30.0,17.5,21.6,9.7,0.0,75.0,Mist,7.0
