Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2022-12-17,17.8,13.9,15.6,32.0,0.0,40.0,Overcast,4.0
2022-12-18,19.2,11.0,14.7,23.6,0.0,28.0,Cloudy,4.0
2022-12-19,20.1,8.3,13.4,12.6,0.0,38.0,Sunny,6.0
2022-12-20,18.9,10.2,14.7,13.4,0.0,52.0,Overcast,4.0
2022-12-21,22.8,13.9,17.3,17.6,0.0,45.0,Cloudy,5.0
2022-12-22,23.6,11.5,17.2,12.2,0.0,47.0,Sunny,6.0
2022-12-23,23.8,15.6,18.9,15.7,0.0,45.0,Partly cloudy,6.0
2022-12-24,23.9,14.9,18.4,12.6,0.0,42.0,Partly cloudy,6.0
2022-12-25,23.3,12.1,17.5,19.0,0.0,56.0,Cloudy,5.0
2022-12-26,20.3,14.8,17.6,6.5,0.3,76.0,Patchy rain possible,5.0
2022-12-27,20.8,15.7,18.1,10.8,0.0,74.0,Overcast,5.0
2022-12-28,17.9,11.9,15.0,20.5,0.0,81.0,Overcast,4.0
2022-12-29,13.2,10.8,11.8,21.2,0.0,75.0,Overcast,3.0
2022-12-30,14.9,11.4,12.8,16.9,0.0,66.0,Overcast,3.0
2022-12-31,20.4,12.9,16.0,9.0,0.0,52.0,Cloudy,5.0
2023-01-01,22.7,11.1,17.0,11.9,0.0,52.0,Sunny,6.0
2023-01-02,19.0,14.8,17.0,9.0,0.0,55.0,Cloudy,4.0
2023-01-03,20.5,16.5,17.9,10.8,0.0,51.0,Partly cloudy,6.0
2023-01-04,21.6,16.2,18.3,13.0,0.0,58.0,Overcast,5.0
2023-01-05,20.5,15.4,18.1,9.4,0.1,65.0,Overcast,5.0
2023-01-06,21.9,15.8,18.9,18.7,0.0,62.0,Overcast,5.0
2023-01-07,22.8,13.1,17.6,13.0,0.5,47.0,Patchy rain possible,5.0
2023-01-08,22.0,15.4,18.7,10.4,0.5,54.0,Patchy rain possible,5.0
2023-01-09,23.9,16.4,19.9,10.8,0.4,64.0,Patchy rain possible,5.0
2023-01-10,23.3,17.9,20.2,11.0,4.0,73.0,Patchy rain possible,5.0
2023-01-11,21.0,18.6,19.8,11.5,3.9,79.0,Moderate rain at times,5.0
2023-01-12,23.3,18.6,20.4,12.2,0.0,86.0,Overcast,5.0
2023-01-13,29.0,18.3,22.3,17.3,0.1,78.0,Patchy rain possible,6.0
