Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2022-11-20,23.8,17.5,20.4,8.3,0.2,85.0,Overcast,5.0
2022-11-21,25.0,17.8,21.4,9.7,0.3,82.0,Overcast,5.0
2022-11-22,25.1,18.8,21.5,7.9,0.7,87.0,Patchy rain possible,6.0
2022-11-23,21.7,18.9,20.3,8.6,6.0,89.0,Moderate rain at times,5.0
2022-11-24,21.1,18.6,19.9,7.9,1.2,94.0,Patchy rain possible,5.0
2022-11-25,19.4,18.2,18.8,2.9,13.0,98.0,Heavy rain at times,4.0
2022-11-26,20.7,17.8,19.2,5.5,2.8,99.0,Moderate rain at times,5.0
2022-11-27,24.9,21.0,22.6,12.9,1.5,98.0,Patchy rain possible,5.0
2022-11-28,26.3,21.3,23.1,13.0,0.9,94.0,Patchy rain possible,6.0
2022-11-29,28.3,21.6,24.2,12.2,2.2,90.0,Patchy rain possible,6.0
2022-11-30,22.3,12.8,16.8,11.9,6.3,97.0,Moderate rain at times,5.0
2022-12-01,12.7,8.7,10.0,10.1,4.5,96.0,Patchy rain possible,3.0
2022-12-02,12.3,9.4,10.4,8.8,0.1,92.0,Overcast,3.0
2022-12-03,15.8,9.2,12.4,2.9,0.0,93.0,Overcast,4.0
2022-12-04,15.1,13.5,14.2,8.2,0.6,97.0,Patchy rain possible,4.0
2022-12-05,15.6,11.6,13.1,10.2,0.6,87.0,Overcast,4.0
2022-12-06,14.7,9.6,12.2,4.3,0.0,80.0,Overcast,3.0
2022-12-07,13.1,11.0,12.1,3.2,0.0,86.0,Overcast,3.0
2022-12-08,13.6,11.8,12.8,2.9,0.5,86.0,Patchy rain possible,3.0
2022-12-09,16.7,11.4,13.3,6.1,0.9,80.0,Patchy rain possible,4.0
2022-12-10,19.1,11.7,15.4,5.8,0.2,78.0,Overcast,4.0
2022-12-11,16.0,12.3,13.9,9.6,0.0,68.0,Partly cloudy,5.0
2022-12-12,17.9,10.9,14.0,10.4,0.0,66.0,Overcast,4.0
2022-12-13,19.0,8.7,13.2,6.1,0.0,63.0,Partly cloudy,5.0
2022-12-14,17.4,8.6,11.9,10.7,0.0,53.0,Sunny,5.0
