Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2022-11-26,21.9,17.7,19.8,7.5,20.3,96.0,Moderate or heavy rain shower,5.0
2022-11-27,26.2,20.1,22.8,19.1,2.0,91.0,Patchy rain possible,6.0
2022-11-28,26.7,22.3,24.3,15.8,0.8,89.0,Patchy rain possible,6.0
2022-11-29,27.4,21.9,24.1,14.8,1.3,88.0,Patchy rain possible,6.0
2022-11-30,22.3,11.2,16.5,20.1,1.6,93.0,Moderate rain at times,5.0
2022-12-01,11.9,8.3,9.5,19.3,9.7,92.0,Moderate rain at times,3.0
2022-12-02,10.3,6.1,8.4,17.9,1.2,90.0,Patchy rain possible,3.0
2022-12-03,15.7,10.0,12.8,6.5,0.1,87.0,Overcast,4.0
2022-12-04,15.2,13.0,14.1,15.5,1.0,90.0,Patchy rain possible,4.0
2022-12-05,13.6,9.4,11.4,19.6,0.5,87.0,Patchy rain possible,3.0
2022-12-06,15.0,9.8,12.5,11.5,0.0,81.0,Overcast,3.0
2022-12-07,13.1,10.6,12.1,9.4,0.0,86.0,Overcast,3.0
2022-12-08,14.1,10.6,12.6,9.0,0.1,90.0,Overcast,3.0
2022-12-09,17.0,12.4,14.5,7.6,0.7,83.0,Patchy rain possible,4.0
2022-12-10,17.7,14.1,15.5,9.4,0.5,78.0,Cloudy,4.0
2022-12-11,15.5,13.5,14.6,13.4,0.0,68.0,Cloudy,4.0
2022-12-12,18.3,11.7,14.4,16.7,0.0,62.0,Partly cloudy,5.0
2022-12-13,18.2,7.9,12.9,9.7,0.0,59.0,Sunny,5.0
2022-12-14,18.3,9.4,13.2,18.2,0.0,50.0,Sunny,5.0
2022-12-15,21.0,7.9,14.2,7.2,0.0,52.0,Sunny,6.0
2022-12-16,18.4,11.4,14.8,15.1,0.0,58.0,Overcast,4.0
2022-12-17,14.5,11.2,12.6,31.3,0.0,47.0,Cloudy,3.0
2022-12-18,16.7,9.3,11.9,19.4,0.0,30.0,Cloudy,4.0
2022-12-19,18.1,6.6,11.8,6.8,0.0,36.0,Sunny,5.0
2022-12-20,16.7,9.6,13.2,10.1,0.0,57.0,Overcast,4.0
2022-12-21,19.5,11.6,14.0,17.5,0.0,54.0,Partly cloudy,5.0
2022-12-22,20.9,10.0,15.5,5.4,0.0,49.0,Sunny,6.0
2022-12-23,21.5,13.7,16.6,6.1,0.0,41.0,Overcast,5.0
2022-12-24,21.4,13.2,16.1,7.6,0.0,42.0,Partly cloudy,6.0
2022-12-25,22.7,11.3,16.1,12.6,0.0,57.0,Partly cloudy,6.0
2022-12-26,19.2,12.3,15.9,6.1,0.0,77.0,Overcast,4.0
2022-12-27,18.9,12.9,15.9,10.8,0.0,73.0,Overcast,4.0
2022-12-28,15.4,8.7,11.8,20.1,0.7,90.0,Overcast,4.0
2022-12-29,10.2,7.4,8.4,17.2,0.4,89.0,Overcast,3.0
2022-12-30,12.4,7.5,9.6,15.5,0.0,76.0,Overcast,3.0
2022-12-31,18.2,10.4,13.3,9.0,0.0,58.0,Cloudy,4.0
2023-01-01,20.1,8.2,14.4,9.0,0.0,56.0,Partly cloudy,6.0
2023-01-02,15.9,11.7,14.0,12.0,0.2,59.0,Patchy rain possible,4.0
2023-01-03,17.0,13.3,15.0,13.9,0.0,51.0,Partly cloudy,5.0
2023-01-04,19.2,13.1,16.0,7.2,0.0,59.0,Overcast,4.0
2023-01-05,20.1,13.9,16.5,8.3,0.0,71.0,Overcast,5.0
2023-01-06,21.9,13.8,17.0,21.6,0.0,59.0,Cloudy,5.0
2023-01-07,22.4,10.6,16.4,8.3,0.1,50.0,Sunny,6.0
2023-01-08,20.3,14.0,16.8,7.9,0.2,58.0,Patchy rain possible,5.0
2023-01-09,22.0,14.7,17.5,6.5,0.8,73.0,Patchy rain possible,5.0
2023-01-10,20.6,15.2,18.1,11.7,4.9,79.0,Patchy rain possible,5.0
2023-01-11,19.2,16.2,17.6,7.2,3.5,86.0,Moderate rain at times,4.0
2023-01-12,19.8,17.1,18.3,9.1,0.0,94.0,Overcast,4.0
2023-01-13,26.5,17.2,20.3,18.4,0.1,87.0,Patchy rain possible,6.0
2023-01-14,30.4,16.4,22.1,10.1,0.0,74.0,Cloudy,7.0
2023-01-15,18.6,8.3,13.3,24.2,0.5,75.0,Patchy rain possible,4.0
2023-01-16,8.8,7.4,8.0,22.4,0.1,64.0,Overcast,2.0
2023-01-17,10.2,7.2,8.3,13.8,0.0,75.0,Overcast,3.0
2023-01-18,11.9,7.6,9.2,14.6,0.0,79.0,Overcast,3.0
2023-01-19,14.2,6.7,10.4,8.6,0.0,59.0,Overcast,3.0
2023-01-20,17.1,10.5,12.7,7.2,0.0,56.0,Overcast,4.0
2023-01-21,17.7,10.9,14.5,10.5,0.0,80.0,Overcast,4.0
2023-01-22,20.2,13.4,16.9,6.1,0.9,90.0,Patchy rain possible,5.0
2023-01-23,19.1,13.9,16.7,19.3,0.1,83.0,Overcast,4.0
2023-01-24,14.1,8.5,10.9,29.2,0.0,61.0,Overcast,3.0
2023-01-25,17.9,5.0,11.4,11.9,0.0,48.0,Sunny,5.0
2023-01-26,18.2,8.7,13.6,12.1,0.3,79.0,Overcast,4.0
2023-01-27,14.1,9.6,11.5,25.1,0.0,70.0,Overcast,3.0
2023-01-28,17.8,8.5,12.1,18.0,0.0,32.0,Sunny,5.0
2023-01-29,19.6,6.5,12.7,12.2,0.0,28.0,Sunny,5.0
2023-01-30,21.6,7.1,14.2,6.1,0.0,31.0,Sunny,6.0
2023-01-31,22.7,8.6,14.9,13.7,0.0,62.0,Partly cloudy,6.0
2023-02-01,19.6,12.2,16.2,5.4,0.5,80.0,Patchy rain possible,4.0
2023-02-02,21.7,16.3,18.6,9.4,1.6,80.0,Patchy rain possible,5.0
2023-02-03,19.9,17.4,18.5,4.6,2.7,89.0,Patchy rain possible,4.0
2023-02-04,19.4,16.8,18.1,4.7,9.5,94.0,Moderate rain at times,4.0
2023-02-05,18.3,16.5,17.2,5.4,7.4,97.0,Moderate rain at times,4.0
2023-02-06,19.0,16.8,17.8,5.8,4.8,96.0,Moderate rain at times,4.0
2023-02-07,21.5,17.0,19.0,7.9,4.5,94.0,Patchy rain possible,5.0
2023-02-08,21.3,17.7,19.4,10.5,4.4,93.0,Moderate rain at times,5.0
2023-02-09,22.2,18.0,20.2,11.2,1.1,89.0,Patchy rain possible,5.0
2023-02-10,22.6,19.4,20.4,12.2,2.1,94.0,Patchy rain possible,5.0
2023-02-11,23.3,19.6,21.0,18.6,1.6,91.0,Patchy rain possible,5.0
2023-02-12,25.2,18.9,21.7,16.9,0.0,90.0,Overcast,6.0
2023-02-13,23.4,16.7,20.1,16.1,0.5,88.0,Patchy rain possible,5.0
2023-02-14,16.3,10.7,12.6,23.5,0.8,84.0,Patchy rain possible,4.0
2023-02-15,14.5,11.2,12.5,15.5,0.2,78.0,Overcast,3.0
2023-02-16,17.7,12.5,14.5,7.2,0.0,69.0,Overcast,4.0
2023-02-17,21.6,13.6,16.9,11.2,0.0,73.0,Overcast,5.0
2023-02-18,21.9,15.9,18.6,7.9,0.1,79.0,Patchy rain possible,5.0
2023-02-19,18.2,16.1,17.4,16.2,0.1,82.0,Patchy rain possible,4.0
2023-02-20,23.5,14.2,19.0,10.2,0.0,68.0,Overcast,5.0
2023-02-21,22.8,15.6,18.9,13.0,0.3,67.0,Patchy rain possible,5.0
2023-02-22,21.2,15.9,18.1,14.4,0.2,75.0,Patchy rain possible,5.0
2023-02-23,22.6,15.1,18.4,11.9,0.0,75.0,Overcast,5.0
2023-02-24,17.5,14.1,16.2,20.1,0.0,73.0,Overcast,4.0
2023-02-25,18.9,13.3,15.1,18.4,0.0,57.0,Overcast,4.0
2023-02-26,21.5,12.3,16.1,13.3,0.0,49.0,Partly cloudy,6.0
2023-02-27,24.2,10.2,17.1,14.0,0.0,52.0,Partly cloudy,6.0
2023-02-28,25.6,12.7,18.8,12.6,0.0,64.0,Partly cloudy,7.0
2023-03-01,24.5,13.8,19.5,5.4,0.0,66.0,Overcast,5.0
2023-03-02,27.4,16.7,21.6,12.6,0.0,58.0,Partly cloudy,7.0
2023-03-03,24.3,15.8,20.1,13.0,0.0,67.0,Cloudy,5.0
2023-03-04,27.3,17.8,21.8,10.4,0.0,57.0,Overcast,6.0
2023-03-05,26.6,16.3,20.9,12.6,0.0,59.0,Overcast,6.0
2023-03-06,27.3,15.3,20.8,17.3,0.0,60.0,Overcast,6.0
2023-03-07,27.6,14.9,20.4,14.4,0.0,60.0,Overcast,6.0
2023-03-08,25.1,16.3,20.3,9.0,0.0,72.0,Overcast,6.0
2023-03-09,31.3,17.0,23.6,13.0,0.0,63.0,Cloudy,7.0
2023-03-10,30.6,17.8,23.7,20.9,0.0,60.0,Partly cloudy,8.0
2023-03-11,23.2,18.0,20.9,8.6,0.7,73.0,Light rain shower,5.0
2023-03-12,25.5,16.1,20.4,27.4,0.2,64.0,Patchy rain possible,6.0
2023-03-13,16.4,10.6,13.9,21.6,12.4,63.0,Moderate rain,4.0
2023-03-14,28.7,12.7,19.6,18.0,0.0,54.0,Partly cloudy,7.0
2023-03-15,21.2,16.6,19.0,8.6,0.3,82.0,Patchy rain possible,5.0
2023-03-16,27.0,16.6,22.0,17.3,0.2,71.0,Patchy rain possible,6.0
2023-03-17,26.4,17.1,21.7,13.3,0.2,72.0,Patchy rain possible,6.0
2023-03-18,31.4,17.9,24.0,17.6,2.1,66.0,Patchy rain possible,7.0
2023-03-19,29.6,18.3,22.6,22.0,0.1,73.0,Overcast,6.0
2023-03-20,27.1,18.3,22.0,18.7,0.1,79.0,Patchy rain possible,6.0
2023-03-21,32.5,19.4,24.1,18.7,0.0,77.0,Overcast,7.0
2023-03-22,38.9,20.3,28.5,20.5,0.0,61.0,Fog,8.0
2023-03-23,39.6,21.7,29.6,23.0,0.0,54.0,Sunny,9.0
2023-03-24,35.8,21.7,27.0,16.9,5.0,64.0,Patchy light rain with thunder,8.0
2023-03-25,25.9,18.7,22.0,11.2,8.6,77.0,Light rain shower,6.0
2023-03-26,19.4,17.0,18.0,11.2,6.4,85.0,Light rain shower,4.0
2023-03-27,18.2,15.4,16.7,11.5,21.6,92.0,Moderate or heavy rain shower,4.0
2023-03-28,15.5,13.4,14.5,8.6,24.5,95.0,Light rain shower,4.0
2023-03-29,16.6,14.0,15.3,7.2,13.8,97.0,Light rain shower,4.0
2023-03-30,17.1,15.4,16.4,7.6,15.3,96.0,Light rain shower,4.0
2023-03-31,20.0,16.7,18.3,5.8,15.4,98.0,Light rain shower,5.0
2023-04-01,25.2,20.3,22.0,9.7,1.2,89.0,Light rain shower,6.0
2023-04-02,26.2,20.5,22.7,16.9,1.8,88.0,Light rain shower,6.0
2023-04-03,23.6,21.2,22.2,14.8,1.2,89.0,Light rain shower,5.0
2023-04-04,28.4,22.0,24.1,18.0,2.5,85.0,Light rain shower,6.0
2023-04-05,32.4,21.0,25.3,15.1,0.0,81.0,Mist,7.0
2023-04-06,24.8,17.3,21.1,15.1,3.5,87.0,Light rain shower,5.0
2023-04-07,21.0,15.5,18.3,11.2,1.4,81.0,Light drizzle,5.0
2023-04-08,18.0,14.6,16.4,12.6,4.2,84.0,Light rain,4.0
2023-04-09,19.7,15.3,17.6,7.2,1.1,90.0,Light drizzle,4.0
2023-04-10,21.1,18.0,19.6,5.8,5.8,97.0,Light rain,5.0
2023-04-11,21.9,20.0,21.1,5.8,1.2,94.0,Light drizzle,5.0
2023-04-12,23.6,20.0,21.6,5.8,2.5,91.0,Light rain shower,5.0
2023-04-13,25.0,20.2,22.2,11.9,1.4,89.0,Light rain shower,6.0
2023-04-14,23.5,21.1,22.1,6.8,1.0,90.0,Light drizzle,5.0
2023-04-15,29.0,22.0,24.2,13.3,9.9,83.0,Light rain shower,6.0
2023-04-16,33.2,19.3,25.5,14.8,0.2,71.0,Light rain shower,7.0
2023-04-17,28.6,21.2,24.3,20.5,0.3,84.0,Overcast,6.0
2023-04-18,28.5,22.3,24.8,16.6,0.6,86.0,Light rain shower,6.0
2023-04-19,33.9,21.5,26.3,18.4,0.0,79.0,Fog,7.0
2023-04-20,37.1,22.9,28.7,13.3,0.0,68.0,Partly cloudy,9.0
2023-04-21,38.5,23.2,29.8,15.8,0.0,62.0,Sunny,9.0
2023-04-22,36.5,24.1,28.8,24.1,0.0,66.0,Thundery outbreaks possible,8.0
2023-04-23,29.7,22.3,25.6,17.6,0.6,74.0,Light rain shower,6.0
2023-04-24,25.8,22.0,23.2,10.4,21.8,87.0,Moderate or heavy rain shower,6.0
2023-04-25,24.9,16.6,20.7,16.6,7.5,84.0,Moderate or heavy rain shower,5.0
2023-04-26,21.2,16.0,17.9,10.1,0.1,77.0,Overcast,5.0
2023-04-27,24.6,18.4,21.2,14.0,2.4,86.0,Light rain shower,5.0
2023-04-28,27.1,21.8,23.5,19.8,3.7,85.0,Light rain shower,6.0
2023-04-29,21.7,18.2,19.8,17.6,32.8,91.0,Moderate or heavy rain shower,5.0
2023-04-30,24.9,16.1,19.9,7.9,0.6,72.0,Light rain shower,5.0
2023-05-01,27.0,19.5,22.4,13.0,0.2,81.0,Patchy rain possible,6.0
2023-05-02,29.3,20.9,24.3,22.0,0.2,81.0,Patchy rain possible,6.0
2023-05-03,29.9,21.6,25.2,22.7,1.1,79.0,Light rain shower,6.0
2023-05-04,31.3,22.5,25.5,20.9,0.9,84.0,Light rain shower,7.0
2023-05-05,36.5,22.5,28.6,16.2,0.0,76.0,Overcast,8.0
2023-05-06,37.3,23.8,29.9,18.0,0.0,70.0,Partly cloudy,9.0
2023-05-07,31.1,20.5,25.2,16.9,13.4,82.0,Light rain shower,7.0
2023-05-08,21.9,18.6,19.9,11.5,20.9,94.0,Light rain shower,5.0
2023-05-09,20.6,18.5,19.5,7.6,4.7,96.0,Light rain shower,5.0
2023-05-10,24.8,21.2,22.6,8.3,21.8,94.0,Moderate or heavy rain shower,5.0
2023-05-11,25.9,19.2,22.1,13.0,16.3,93.0,Moderate or heavy rain shower,6.0
2023-05-12,19.5,16.7,18.0,15.1,4.6,91.0,Light rain,4.0
